type,value,confidence,first_seen,last_seen,source_count,sources,reason
domain,id.business-data-leaks.com,high,2026-06-07T15:03:07.365786+00:00,2026-06-07T15:03:07.365786+00:00,1,,Mentioned as infrastructure for data leaks.
domain,mail.business-data-leaks.com,high,2026-06-07T15:03:07.365786+00:00,2026-06-07T15:03:07.365786+00:00,1,,Mentioned as infrastructure for data leaks.
domain,member.business-data-leaks.com,high,2026-06-07T15:03:07.365786+00:00,2026-06-07T15:03:07.365786+00:00,1,,Mentioned as infrastructure for data leaks.
domain,alibaba.xyz,high,2026-06-06T21:15:36.725839+00:00,2026-06-06T21:15:36.725839+00:00,1,,identified as C2 domain for malware
domain,byte-io.us,high,2026-06-06T21:15:36.725839+00:00,2026-06-06T21:15:36.725839+00:00,1,,identified as C2 domain for malware
domain,cloud-sync.online,high,2026-06-06T21:15:36.725839+00:00,2026-06-06T21:15:36.725839+00:00,1,,identified as C2 domain for malware
domain,driver-store.com,high,2026-06-06T21:15:36.725839+00:00,2026-06-06T21:15:36.725839+00:00,1,,identified as actor-controlled infrastructure
domain,windows.driver-store.com,high,2026-06-06T21:15:36.725839+00:00,2026-06-06T21:15:36.725839+00:00,1,,identified as actor-controlled infrastructure
domain,account-emails-verification.cc.cd,high,2026-06-05T13:49:46.003523+00:00,2026-06-05T13:49:46.003523+00:00,1,,Identified as phishing infrastructure used to capture credentials.
domain,g00gle.com,high,2026-06-03T19:02:25+00:00,2026-06-03T19:02:25+00:00,1,,[article sweep] Typo-squatted domain likely used for phishing
domain,0x0.st,high,2026-06-03T14:10:37+00:00,2026-06-03T14:10:37+00:00,1,,Used for payload delivery in a command-and-control context.
domain,bestflowers247.online,high,2026-06-03T14:10:37+00:00,2026-06-03T14:10:37+00:00,1,,Identified as shared infrastructure supporting ransomware operations.
domain,api.yellowflashvpn.com,high,2026-06-03T13:49:47.920663+00:00,2026-06-03T13:49:47.920663+00:00,1,,[article sweep] Used to retrieve C2 information for malware
domain,com.okovpn.app,high,2026-06-03T13:49:47.920663+00:00,2026-06-03T13:49:47.920663+00:00,1,,[article sweep] Identified as part of a malicious VPN app used for ad fraud
domain,api.masscan.cloud,high,2026-06-02T11:53:09+00:00,2026-06-02T11:53:09+00:00,1,,[article sweep] Listed as part of the infrastructure used for command-and-control
domain,riggletoy.ru,high,2026-06-01T15:33:10.999147+00:00,2026-06-01T15:33:10.999147+00:00,1,,Identified as a C2 server in malware analysis
domain,systemupdate.app,high,2026-06-01T13:00:33+00:00,2026-06-01T13:00:33+00:00,1,,Identified as a fake application used for phishing and communicating with a C2 server
domain,minemine.gleeze.com,high,2026-05-28T11:25:29+00:00,2026-05-28T16:19:28.696648+00:00,2,,Blocked domain associated with miner binaries
domain,5d14vnfb.space,high,2026-05-28T06:55:11+00:00,2026-05-28T06:55:11+00:00,1,,Listed as RAT C&C in malware analysis
domain,jeaw520i.space,high,2026-05-28T06:55:11+00:00,2026-05-28T06:55:11+00:00,1,,Listed as RAT C&C in malware analysis
domain,qdmagva5.space,high,2026-05-28T06:55:11+00:00,2026-05-28T06:55:11+00:00,1,,Listed as RAT C&C in malware analysis
domain,r7mvjl67.space,high,2026-05-28T06:55:11+00:00,2026-05-28T06:55:11+00:00,1,,Listed as RAT C&C in malware analysis
domain,zgj1tam9.space,high,2026-05-28T06:55:11+00:00,2026-05-28T06:55:11+00:00,1,,Listed as RAT C&C in malware analysis
domain,ransomed.vc,high,2026-05-24T00:17:56.411240+00:00,2026-05-24T00:17:56.411240+00:00,1,,Domain claimed to be operated by an extortion group involved in a breach
domain,1vpns.com,high,2026-05-21T14:03:44+00:00,2026-05-22T15:48:30.403583+00:00,7,,Seized domain associated with criminal infrastructure
domain,1vpns.net,high,2026-05-21T14:36:00+00:00,2026-05-22T15:48:30.403583+00:00,6,,Seized domain associated with criminal infrastructure
domain,1vpns.org,high,2026-05-21T14:36:00+00:00,2026-05-22T15:48:30.403583+00:00,6,,Seized domain associated with criminal infrastructure
domain,runner.bw,high,2026-05-21T22:33:23.622299+00:00,2026-05-21T22:33:23.622299+00:00,1,,Referenced as a malicious component associated with NosyStealer
domain,l1ewsu3yjkqeroy.xyz,high,2026-05-21T11:04:03+00:00,2026-05-21T11:04:03+00:00,1,,C2 server used in supply chain attack
domain,mamont.jo,high,2026-05-20T21:01:54+00:00,2026-05-20T21:01:54+00:00,1,,Malicious domain associated with banking trojan attacks
domain,attacker-host.com,high,2026-05-20T20:47:00.269511+00:00,2026-05-20T20:47:00.269511+00:00,1,,C2 server used in attack scenario
domain,proxy.ae,high,2026-05-20T14:21:46+00:00,2026-05-20T14:21:46+00:00,1,,mentioned as a tool used for backdoor communication
domain,check.git-service.com,high,2026-05-19T18:00:09+00:00,2026-05-19T21:36:40+00:00,3,,C2 infrastructure mentioned in context
domain,artemislab.cc,high,2026-05-19T12:13:26+00:00,2026-05-19T13:49:51+00:00,2,,Linked to suspicious cryptocurrency transactions and a dark web narcotics marketplace
domain,triada.ag,high,2026-05-18T13:16:42+00:00,2026-05-18T13:16:42+00:00,1,,Pre-installed backdoor identified as mobile malware
domain,mickeymousegamesdealer.al,high,2026-05-14T12:39:03+00:00,2026-05-14T12:39:03+00:00,1,,C2 server used by threat actor
domain,trojandropper.fr,high,2026-05-14T12:39:03+00:00,2026-05-14T12:39:03+00:00,1,,Malware delivery domain
domain,kro.kr,high,2026-05-14T11:00:58+00:00,2026-05-14T11:00:58+00:00,1,,Identified as C2 server infrastructure.
domain,n-e.kr,high,2026-05-14T11:00:58+00:00,2026-05-14T11:00:58+00:00,1,,Identified as C2 server infrastructure.
domain,opedromos1.r-e.kr,high,2026-05-14T11:00:58+00:00,2026-05-14T11:00:58+00:00,1,,Identified as C2 server infrastructure.
domain,p-e.kr,high,2026-05-14T11:00:58+00:00,2026-05-14T11:00:58+00:00,1,,Identified as C2 server infrastructure.
domain,r-e.kr,high,2026-05-14T11:00:58+00:00,2026-05-14T11:00:58+00:00,1,,Identified as C2 server infrastructure.
domain,agent.bi,high,2026-05-13T14:34:51.437013+00:00,2026-05-13T14:34:51.437013+00:00,1,,Referenced as part of a malicious webshell
domain,dropper.agent.gi,high,2026-05-13T14:34:51.437013+00:00,2026-05-13T14:34:51.437013+00:00,1,,Described as a Python-compiled dropper for Spearal
domain,gov-iq.net,high,2026-05-13T14:34:50.109085+00:00,2026-05-13T14:34:50.109085+00:00,1,,Used for executing commands via compromised email accounts
domain,runner.ec,high,2026-05-13T13:02:09.007681+00:00,2026-05-13T13:02:09.007681+00:00,1,,Malware delivery domain associated with modified Spark RAT
domain,runner.lk,high,2026-05-13T13:02:09.007681+00:00,2026-05-13T13:02:09.007681+00:00,1,,Loader for modular SparrowDoor
domain,webshell.se,high,2026-05-13T13:02:09.007681+00:00,2026-05-13T13:02:09.007681+00:00,1,,Webshell associated with FamousSparrow
domain,git-tanstack.com,high,2026-05-13T03:09:46+00:00,2026-05-13T03:09:46+00:00,1,,listed as additional C2 domain from the campaign infrastructure
domain,cloudservbr.com,high,2026-05-11T17:00:40+00:00,2026-05-11T20:53:55+00:00,1,,C&C domain communications identified in threat report
domain,infra-telemetry.com,high,2026-05-11T17:00:40+00:00,2026-05-11T20:53:55+00:00,1,,C&C domain communications identified in threat report
domain,tronfind-api.tronfindexplorer.com,high,2026-05-11T12:18:20.993347+00:00,2026-05-11T12:18:20.993347+00:00,1,,Confirmed to be a fake TronLink Wallet web wallet with credential theft capabilities
domain,trx-scan-explorer.org,high,2026-05-11T12:18:20.993347+00:00,2026-05-11T12:18:20.993347+00:00,1,,"Indicates phishing strategies, likely attacker-controlled"
domain,legitserver.theworkpc.com,high,2026-05-09T20:18:53+00:00,2026-05-09T20:18:53+00:00,1,,Referenced as part of attacker-controlled C2 infrastructure.
domain,yourcornpany.com,high,2026-05-07T21:48:33.900181+00:00,2026-05-07T21:48:33.900181+00:00,1,,Typosquatted domain — clearly identified as attacker-controlled
domain,micro-soft.com,high,2026-05-07T21:00:50+00:00,2026-05-07T21:00:50+00:00,1,,Lookalike domain — clearly identified as attacker-controlled
domain,dns-providersa2.com,high,2026-05-07T07:44:23+00:00,2026-05-07T07:44:23+00:00,1,,C2 domain associated with malicious activity
domain,forest-entityl.cc,high,2026-05-07T07:05:29+00:00,2026-05-07T07:05:29+00:00,1,,Malicious domain associated with malware activity
domain,api.skycloudcenter.com,high,2026-02-09T09:14:23+00:00,2026-05-06T07:48:25.327724+00:00,2,,Identified as C2 server used by malware
domain,api.wiresguard.com,high,2026-05-06T07:48:25.327724+00:00,2026-05-06T07:48:25.327724+00:00,1,,Identified as domain used to download malicious file
domain,1980food.co,high,2026-05-05T15:17:23.348854+00:00,2026-05-05T15:17:23.348854+00:00,1,,Compromised South Korean site used to host Android BirdCall configuration.
domain,cndsoft.co,high,2026-05-05T15:17:23.348854+00:00,2026-05-05T15:17:23.348854+00:00,1,,Compromised South Korean site used to host shellcode.
domain,colorncopy.co,high,2026-05-05T15:17:23.348854+00:00,2026-05-05T15:17:23.348854+00:00,1,,Compromised South Korean site used to host shellcode.
domain,sqgame.com,high,2026-05-05T15:17:23.348854+00:00,2026-05-05T15:17:23.348854+00:00,1,,Compromised sqgame site hosting trojanized games and malicious updates.
domain,swr.co,high,2026-05-05T15:17:23.348854+00:00,2026-05-05T15:17:23.348854+00:00,1,,Compromised South Korean site used to host shellcode.
domain,notepad-plus-plus-mac.org,high,2026-05-05T08:22:56+00:00,2026-05-05T08:22:56+00:00,1,,Domain associated with a malicious site misleading users to download malware
domain,econsulat.ro,high,2026-03-14T11:42:14+00:00,2026-05-02T20:49:09.132010+00:00,4,,Targeted by DDoS cyberattacks
domain,eviza.mae.ro,high,2026-03-14T11:42:14+00:00,2026-05-02T20:49:09.132010+00:00,4,,Targeted by DDoS cyberattacks
domain,file.551911.xyz,high,2026-04-29T20:50:35+00:00,2026-04-29T21:17:57.188359+00:00,2,,Domain used to download malicious binaries in the attack
domain,dsupgrade.pm,high,2026-04-28T16:17:01.116470+00:00,2026-04-28T16:17:01.116470+00:00,1,,Malicious file associated with compromise
domain,cst001.epc.mnc053.mcc234.3gppnetwork.org,high,2026-04-24T07:47:38.918441+00:00,2026-04-24T07:47:38.918441+00:00,1,,Referenced as part of a covert surveillance campaign.
domain,dex01.epc.mnc001.mcc460.3gppnetwork.org,high,2026-04-24T07:47:38.918441+00:00,2026-04-24T07:47:38.918441+00:00,1,,Described as associated with location tracking attempts in a surveillance campaign.
domain,dra1.je211.epc.mnc003.mcc234.3gppnetwork.org,high,2026-04-24T07:47:38.918441+00:00,2026-04-24T07:47:38.918441+00:00,1,,"Indicates repeated use in surveillance traffic, suggesting malicious activity."
domain,epc.mnc001.mcc460.3gppnetwork.org,high,2026-04-24T07:47:38.918441+00:00,2026-04-24T07:47:38.918441+00:00,1,,Mentioned as part of a spoofing tactic in a surveillance context.
domain,epc.mnc019.mcc425.3gppnetwork.org,high,2026-04-24T07:47:38.918441+00:00,2026-04-24T07:47:38.918441+00:00,1,,Described as steering traffic in a suspicious manner.
domain,ideabpl1h.dea.epc.mnc003.mcc520.3gppnetwork.org,high,2026-04-24T07:47:38.918441+00:00,2026-04-24T07:47:38.918441+00:00,1,,Associated with suspicious activity in a surveillance context.
domain,vmdra01.epc.mnc019.mcc425.3gppnetwork.org,high,2026-04-24T07:47:38.918441+00:00,2026-04-24T07:47:38.918441+00:00,1,,Identified as a first hop for an attack message.
